_id,title,addr1,areacode,sigungucode,eventstartdate,eventenddate,contentid,mapx,mapy,firstimage,__v
6761863dc9dbb8b7b0a9cea1,광안리어방축제,부산광역시 수영구 광안해변로 219 (광안동),6,12,20240510,20240512,506545,129.1185477876,35.1538130576,http://tong.visitkorea.or.kr/cms/resource/61/3115761_image2_1.jpg,0
6761863dc9dbb8b7b0a9cea4,부산불꽃축제,부산광역시 수영구 광안해변로 219 (광안동),6,12,20241109,20241109,235076,129.1185477876,35.1538130576,http://tong.visitkorea.or.kr/cms/resource/13/3018313_image2_1.jpeg,0
6761863dc9dbb8b7b0a9cea7,동래읍성역사축제,부산광역시 동래구 문화로 80,6,6,20241011,20241013,229048,129.0901347694,35.2121421097,http://tong.visitkorea.or.kr/cms/resource/43/3366443_image2_1.jpg,0
6761863dc9dbb8b7b0a9ceaa,제20회 부산국제무용제,부산광역시 해운대구 우동,6,16,20240607,20240609,142099,129.1603273496,35.1588382685,http://tong.visitkorea.or.kr/cms/resource/26/3300526_image2_1.jpg,0
6761863dc9dbb8b7b0a9cead,부산바다축제,부산광역시 사하구 다대동,6,55,20240726,20240728,142080,128.9662722778,35.0469166609,http://tong.visitkorea.or.kr/cms/resource/19/2993619_image2_1.png,0
6761863dc9dbb8b7b0a9ceb0,부산국제록페스티벌,부산광역시 사상구 삼락동,6,9,20241004,20241006,140799,128.9682186811,35.1728970354,http://tong.visitkorea.or.kr/cms/resource/83/3350983_image2_1.jpg,0
6761863dc9dbb8b7b0a9ceb3,비어밤 in 해운대,부산광역시 해운대구 수영강변대로 120 (우동),6,16,20240815,20240818,3340205,129.1270687971,35.1710029572,,0
6761863dc9dbb8b7b0a9ceb6,영 아일랜드 부산 프로젝트 : 영 아일랜드 런칭데이,부산광역시 영도구 해양로195번길 180,6,14,20230701,20230701,2991641,129.0767532647,35.0864309380,,0
6761863dc9dbb8b7b0a9ceb9,광안리 M(Marvelous) 드론 라이트쇼,부산광역시 수영구 광안해변로 219,6,12,20220402,20251231,2786391,129.1185505648,35.1538269450,,0
6761863dc9dbb8b7b0a9cebc,2024 부산국제마케팅광고제(MAD STARS 2024),부산광역시 해운대구 APEC로 55 벡스코,6,16,20240821,20240823,2728601,129.1355209016,35.1687450332,,0
6761863dc9dbb8b7b0a9cebf,조선통신사 축제,부산광역시 동구 자성로 99,6,5,20240503,20240505,141274,129.0604783319,35.1357834483,,0
6761866fe6a4cc820aba6db9,앞산크리스마스축제,대구광역시 남구 앞산순환로 365 (대명동),4,111,20241221,20241222,3438737,128.5657357794,35.8324431329,http://tong.visitkorea.or.kr/cms/resource/45/3438645_image2_1.jpg,0
6761866fe6a4cc820aba6dbc,월문 페스티벌,대구광역시 수성구 팔현길 248 (만촌동),4,444,20241109,20241109,3388823,128.6583042116,35.8753122114,http://tong.visitkorea.or.kr/cms/resource/00/3390700_image2_1.JPG,0
6761866fe6a4cc820aba6dbf,2024 수성국제비엔날레,대구광역시 수성구 무학로 180 (지산동),4,444,20241015,20241027,3370452,128.6282970235,35.8293251941,http://tong.visitkorea.or.kr/cms/resource/50/3370450_image2_1.jpg,0
6761866fe6a4cc820aba6dc2,2024 들안아트몰,대구광역시 수성구 두산동,4,444,20241019,20241020,3360206,128.6183256763,35.8294416642,http://tong.visitkorea.or.kr/cms/resource/01/3383201_image2_1.png,0
6761866fe6a4cc820aba6dc5,그린라이프페스타,대구광역시 수성구 무학로 112 (두산동),4,444,20240907,20240908,3357119,128.6206032541,35.8294194860,http://tong.visitkorea.or.kr/cms/resource/70/3356970_image2_1.jpg,0
6761866fe6a4cc820aba6dc8,이월드 해바라기 가든,대구광역시 달서구 두류공원로 200 (두류동),4,200,20240713,20240804,3330924,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/13/3330913_image2_1.jpg,0
6761866fe6a4cc820aba6dcb,YES! 키즈존,대구광역시 달성군 유가읍 테크노대로6길 20,4,333,20241019,20241019,3301281,128.4664457762,35.6862439572,http://tong.visitkorea.or.kr/cms/resource/67/3379767_image2_1.JPG,0
6761866fe6a4cc820aba6dce,행복 나눔 음악회 ‘문화로운 화원’,대구광역시 달성군 화원읍 인흥길 13,4,333,20240519,20240519,3301223,128.4972037634,35.8022230717,http://tong.visitkorea.or.kr/cms/resource/22/3301222_image2_1.jpg,0
6761866fe6a4cc820aba6dd1,이월드 블루밍가든,대구광역시 달서구 두류공원로 200 (두류동),4,200,20240503,20240615,3300170,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/68/3300168_image2_1.jpg,0
6761866fe6a4cc820aba6dd4,이월드 해피 패밀리 위크,대구광역시 달서구 두류공원로 200 (두류동),4,200,20240504,20240506,3116194,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/88/3116188_image2_1.jpg,0
6761866fe6a4cc820aba6dd7,이월드29주년,대구광역시 달서구 두류공원로 200 (두류동),4,200,20240413,20240531,3116184,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/80/3116180_image2_1.jpg,0
6761866fe6a4cc820aba6dda,달천예술창작공간 제4기 입주작가 프리뷰전,대구광역시 달성군 다사읍 다사로 515,4,333,20240426,20240531,3114574,128.4845553185,35.8866688345,http://tong.visitkorea.or.kr/cms/resource/73/3114573_image2_1.jpg,0
6761866fe6a4cc820aba6ddd,이월드 라라랜드,대구광역시 달서구 두류공원로 200 (두류동),4,200,20240224,20240531,3100330,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/79/3100279_image2_1.png,0
6761866fe6a4cc820aba6de0,이월드 펌킨 페스타,대구광역시 달서구 두류공원로 200,4,200,20240907,20241103,2999424,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/74/3352674_image2_1.jpg,0
6761866fe6a4cc820aba6de3,따따블 페스티벌,대구광역시 중구 동덕로8길 34-20 (대봉동),4,8,20241003,20241005,2997424,128.6066453029,35.8598630059,http://tong.visitkorea.or.kr/cms/resource/63/3368963_image2_1.JPG,0
6761866fe6a4cc820aba6de6,대구메이커페스타,대구광역시 북구 호암로 51 (침산동),4,50,20240928,20240929,2877219,128.5962094852,35.8823658216,http://tong.visitkorea.or.kr/cms/resource/76/3356976_image2_1.jpg,0
6761866fe6a4cc820aba6de9,군위 사랑과 나눔 문화축전,대구광역시 군위군 군위읍 군위금성로 307-14,4,555,20240511,20240511,2876799,128.6030406458,36.2347481860,http://tong.visitkorea.or.kr/cms/resource/68/3111468_image2_1.jpg,0
6761866fe6a4cc820aba6dec,대구떡볶이페스티벌,대구광역시 북구 고성로 191 (고성동3가),4,50,20240504,20240505,2828537,128.5867964789,35.8804436428,http://tong.visitkorea.or.kr/cms/resource/57/3109257_image2_1.jpg,0
6761866fe6a4cc820aba6def,대구데이 페스티벌,대구광역시 수성구 두산동,4,444,20240621,20240622,2826992,128.6184145579,35.8294277788,http://tong.visitkorea.or.kr/cms/resource/05/3116205_image2_1.jpg,0
6761866fe6a4cc820aba6df2,2024대한민국불교문화엑스포,대구광역시 중구 명덕로 261 불교대구방송,4,8,20240905,20240908,2807078,128.5986266767,35.8558410911,http://tong.visitkorea.or.kr/cms/resource/90/3340890_image2_1.jpg,0
6761866fe6a4cc820aba6df5,남구 청년예술제,대구광역시 남구 앞산순환로 478,4,111,20240911,20240913,2748395,128.5768987154,35.8313434631,http://tong.visitkorea.or.kr/cms/resource/12/3380012_image2_1.JPG,0
6761866fe6a4cc820aba6df8,2024대구마라톤대회,대구광역시 수성구 유니버시아드로 180 (대흥동),4,444,20240407,20240407,2709670,128.6901887858,35.8298096162,http://tong.visitkorea.or.kr/cms/resource/47/3110447_image2_1.jpg,0
6761866fe6a4cc820aba6dfb,네이처파크 플라워페스티벌,대구광역시 달성군 가창면 가창로 891,4,333,20240330,20240609,2647367,128.6353392148,35.7881605357,http://tong.visitkorea.or.kr/cms/resource/15/3110415_image2_1.JPG,0
6761866fe6a4cc820aba6dfe,수성빛예술제,대구광역시 수성구 무학로 112 (두산동),4,444,20241223,20241231,2641128,128.6206032541,35.8294194860,http://tong.visitkorea.or.kr/cms/resource/57/3422357_image2_1.jpg,0
6761866fe6a4cc820aba6e01,네이처파크 미라클 크리스마스,대구광역시 달성군 가창면 가창로 891,4,333,20241123,20250105,2636295,128.6353392148,35.7881605357,http://tong.visitkorea.or.kr/cms/resource/30/3409730_image2_1.JPG,0
6761866fe6a4cc820aba6e04,할로윈 페스티벌 호박마녀의 초대,대구광역시 달성군 가창면 가창로 891,4,333,20240928,20241103,2615356,128.6353392148,35.7881605357,http://tong.visitkorea.or.kr/cms/resource/89/3369989_image2_1.JPG,0
6761866fe6a4cc820aba6e07,금호강 바람소리길 축제,대구광역시 북구 산격동,4,50,20240928,20240929,2560741,128.6040247051,35.9095351113,http://tong.visitkorea.or.kr/cms/resource/18/3360718_image2_1.jpg,0
6761866fe6a4cc820aba6e0a,대구 수제맥주 페스티벌,대구광역시 수성구 무학로 112,4,444,20240614,20240616,2551152,128.6205949230,35.8293778245,http://tong.visitkorea.or.kr/cms/resource/17/3302317_image2_1.jpg,0
6761866fe6a4cc820aba6e0d,가족사랑 아이스축제,대구광역시 서구 문화로 122 (이현동),4,112,20240727,20240727,2397299,128.5455030841,35.8736658721,http://tong.visitkorea.or.kr/cms/resource/70/3333670_image2_1.jpg,0
6761866fe6a4cc820aba6e10,대구 문화유산 야행,대구광역시 중구 경상감영길 99 (포정동),4,8,20240830,20240831,2396313,128.5929267304,35.8719391638,http://tong.visitkorea.or.kr/cms/resource/68/3344168_image2_1.jpg,0
6761866fe6a4cc820aba6e13,달성 대구현대미술제,대구광역시 달성군 다사읍 강정본길 57-1,4,333,20240907,20241006,2392105,128.4679803509,35.8379573803,http://tong.visitkorea.or.kr/cms/resource/46/3009846_image2_1.jpg,0
6761866fe6a4cc820aba6e16,이월드 트로피컬 아쿠아월드,대구광역시 달서구 두류공원로 200,4,200,20240615,20240831,2385656,128.5648324581,35.8548822436,http://tong.visitkorea.or.kr/cms/resource/48/3303848_image2_1.jpg,0
6761866fe6a4cc820aba6e19,대구앞산축제,대구광역시 남구 고산4길 71 (봉덕동),4,1,20240525,20240526,2375382,128.6004605022,35.8323326744,http://tong.visitkorea.or.kr/cms/resource/09/3115009_image2_1.png,0
6761866fe6a4cc820aba6e1c,장미꽃 필(feel)무렵 축제,대구광역시 달서구 이곡동,4,200,20240510,20240512,2374957,128.5148034449,35.8580670741,http://tong.visitkorea.or.kr/cms/resource/40/3304540_image2_1.JPG,0
6761866fe6a4cc820aba6e1f,안지랑 막페스티벌,대구광역시 남구 대명로36길,4,1,20240417,20240418,2024158,128.5766763071,35.8387565091,http://tong.visitkorea.or.kr/cms/resource/62/3113962_image2_1.jpg,0
6761866fe6a4cc820aba6e22,이월드 튤립 트래블,대구광역시 달서구 두류공원로 200 (두류동),4,200,20240406,20240425,1998806,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/88/3112088_image2_1.jpg,0
6761866fe6a4cc820aba6e25,이월드 일루미네이션,대구광역시 달서구 두류공원로 200 (두류동),4,200,20241116,20250220,1971931,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/84/3019684_image2_1.jpg,0
6761866fe6a4cc820aba6e28,이월드 블라썸 피크닉,대구광역시 달서구 두류공원로 200 (두류동),4,200,20240316,20240407,1904626,128.5601217577,35.8550515822,http://tong.visitkorea.or.kr/cms/resource/48/3098448_image2_1.jpg,0
6761866fe6a4cc820aba6e2b,달성 100대 피아노,대구광역시 달성군 화원읍 사문진로1길 33-18,4,333,20240928,20240928,1846905,128.4760693326,35.8087913858,http://tong.visitkorea.or.kr/cms/resource/33/3330933_image2_1.jpg,0
6761866fe6a4cc820aba6e2e,수성못페스티벌,대구광역시 수성구 무학로 112,4,444,20240927,20240929,1846818,128.6205949230,35.8293778245,http://tong.visitkorea.or.kr/cms/resource/92/3359492_image2_1.jpg,0
6761866fe6a4cc820aba6e31,파워풀대구페스티벌,대구광역시 중구 국채보상로,4,8,20240510,20240512,1829188,128.5937461266,35.8710892750,http://tong.visitkorea.or.kr/cms/resource/43/3102243_image2_1.jpg,0
6761866fe6a4cc820aba6e34,비슬산 참꽃문화제,대구광역시 달성군 유가읍 일연선사길 99,4,333,20240413,20240414,1803449,128.5129249161,35.6900527100,http://tong.visitkorea.or.kr/cms/resource/96/3115396_image2_1.jpg,0
6761866fe6a4cc820aba6e37,대구치맥페스티벌,대구광역시 달서구 공원순환로 36,4,200,20240703,20240707,1801011,128.5587997668,35.8508964729,http://tong.visitkorea.or.kr/cms/resource/57/3301757_image2_1.jpg,0
6761866fe6a4cc820aba6e3a,제21회 대구음식박람회,대구광역시 북구 엑스코로 10,4,50,20231123,20231125,1402074,128.6131378604,35.9070383402,http://tong.visitkorea.or.kr/cms/resource/24/3017624_image2_1.jpg,0
6761866fe6a4cc820aba6e3d,대구약령시한방문화축제,대구광역시 중구 남성로 51-1,4,8,20240508,20240512,506516,128.5923963501,35.8673230099,http://tong.visitkorea.or.kr/cms/resource/99/3304599_image2_1.jpg,0
6761866fe6a4cc820aba6e40,제20회 대구국제오페라축제,대구광역시 북구 호암로 15,4,50,20231006,20231110,293149,128.5920987054,35.8834461788,http://tong.visitkorea.or.kr/cms/resource/81/3014881_image2_1.jpg,0
67618680c8f102382c8476e7,울산관광두레 페스타,울산광역시 남구 신정동,7,2000,20241108,20241109,3404482,129.3068259053,35.5508775757,http://tong.visitkorea.or.kr/cms/resource/17/3404617_image2_1.jpg,0
67618680c8f102382c8476ea,2024 울산에이팜(Ulsan APaMM),울산광역시 울주군 삼남읍 울산역로 255,7,500,20241122,20241124,3396771,129.1316827314,35.5556598644,http://tong.visitkorea.or.kr/cms/resource/92/3396492_image2_1.jpg,0
67618680c8f102382c8476ed,2024 울산문화박람회,울산광역시 울주군 삼남읍 울산역로 255,7,500,20241121,20241124,3396705,129.1316827314,35.5556598644,http://tong.visitkorea.or.kr/cms/resource/77/3396477_image2_1.jpg,0
67618680c8f102382c8476f0,태화강 빛축제,울산광역시 남구 무거동,7,2000,20241024,20241026,3395127,129.2809253914,35.5507493255,http://tong.visitkorea.or.kr/cms/resource/19/3395119_image2_1.jpg,0
67618680c8f102382c8476f3,울산축협 한우축제,울산광역시 남구 신정동,7,2000,20241101,20241103,3394865,129.3076647311,35.5504859689,http://tong.visitkorea.or.kr/cms/resource/50/3394750_image2_1.jpg,0
67618680c8f102382c8476f6,삼호버드페스티벌,울산광역시 남구 무거동,7,2000,20241109,20241110,3394425,129.2782783620,35.5520824589,http://tong.visitkorea.or.kr/cms/resource/40/3396140_image2_1.png,0
67618680c8f102382c8476f9,울주 트레일 나인피크 대회,울산광역시 울주군 상북면 알프스온천5길 103-8,7,500,20241024,20241027,3382907,129.0680049403,35.5565058027,http://tong.visitkorea.or.kr/cms/resource/06/3382906_image2_1.png,0
67618680c8f102382c8476fc,영남알프스 완등인의 날,울산광역시 울주군 상북면 알프스온천5길 103-8,7,500,20241005,20241005,3379771,129.0680049403,35.5565058027,http://tong.visitkorea.or.kr/cms/resource/70/3379770_image2_1.jpg,0
67618680c8f102382c8476ff,울주 드론 페스티벌,울산광역시 울주군 삼남읍 수남벚꽃길 58-19,7,500,20240928,20240928,3361182,129.1089320947,35.5501767234,http://tong.visitkorea.or.kr/cms/resource/41/3361141_image2_1.jpeg,0
67618680c8f102382c847702,도깨비난장,울산광역시 동구 서부동,7,3333,20240906,20240907,3348064,129.4316991581,35.5222025976,http://tong.visitkorea.or.kr/cms/resource/28/3348028_image2_1.jpg,0
67618680c8f102382c847705,작천정벚꽃축제,울산광역시 울주군 삼남읍 수남벚꽃길 58-19,7,500,20240323,20240331,3111111,129.1089320947,35.5501767234,http://tong.visitkorea.or.kr/cms/resource/12/3111112_image2_1.jpg,0
67618680c8f102382c847708,태화강 마두희 축제,울산광역시 중구 성남동,7,2001,20240614,20240616,3104107,129.3158389761,35.5519831764,http://tong.visitkorea.or.kr/cms/resource/93/3303193_image2_1.jpg,0
67618680c8f102382c84770b,2024 울산서머페스티벌,울산광역시 중구 염포로 55 (남외동),7,2001,20240809,20240814,2993474,129.3473804138,35.5610160884,http://tong.visitkorea.or.kr/cms/resource/37/3335837_image2_1.jpg,0
67618680c8f102382c84770e,2024 울산자전거대축전,울산광역시 남구 신정동,7,2000,20240420,20240420,2952817,129.3076286251,35.5504415288,http://tong.visitkorea.or.kr/cms/resource/63/3114563_image2_1.jpg,0
67618680c8f102382c847711,울산중구 눈꽃축제,울산광역시 중구 성남동,7,2001,20231223,20240101,2933428,129.3206301612,35.5542413463,http://tong.visitkorea.or.kr/cms/resource/13/3073413_image2_1.jpg,0
67618680c8f102382c847714,영남알프스 숲페스타,울산광역시 울주군 상북면 운문로 169,7,500,20241001,20241013,2848913,129.0490962385,35.6288445258,http://tong.visitkorea.or.kr/cms/resource/15/3370015_image2_1.jpeg,0
67618680c8f102382c847717,제9회 울산울주세계산악영화제,울산광역시 울주군 알프스온천5길 103-8 산악문화센터,7,500,20240927,20241001,2555932,129.0680049403,35.5565058027,http://tong.visitkorea.or.kr/cms/resource/49/3375249_image2_1.png,0
67618680c8f102382c84771a,울산119안전문화축제,울산광역시 울주군 삼남읍 울산역로 255,7,500,20240608,20240609,1951053,129.1316827314,35.5556598644,http://tong.visitkorea.or.kr/cms/resource/24/3116324_image2_1.JPG,0
67618680c8f102382c84771d,워터버블페스티벌,울산광역시 중구 젊음의거리 49 (성남동),7,2001,20240810,20240810,1937469,129.3195247100,35.5539469142,http://tong.visitkorea.or.kr/cms/resource/10/2993910_image2_1.jpg,0
67618680c8f102382c847720,외솔한글한마당,울산광역시 중구 병영12길 15 (동동),7,2001,20241009,20241009,1849463,129.3474605881,35.5742784875,http://tong.visitkorea.or.kr/cms/resource/90/3377090_image2_1.jpg,0
67618680c8f102382c847723,태화강국가정원 봄꽃축제,울산광역시 중구 샛강남길 5 (태화동),7,2001,20240517,20240519,1809293,129.2911995498,35.5487747405,http://tong.visitkorea.or.kr/cms/resource/27/2987427_image2_1.jpg,0
67618680c8f102382c847726,울산고래축제,울산광역시 남구 장생포고래로 265 (매암동),7,2000,20240926,20240929,553263,129.3831039046,35.5040870488,http://tong.visitkorea.or.kr/cms/resource/56/3310256_image2_1.jpg,0
67618680c8f102382c847729,울산대공원 장미축제,울산광역시 남구 남부순환도로 377,7,2000,20240522,20240526,1253973,129.2838230009,35.5279769403,http://tong.visitkorea.or.kr/cms/resource/95/2597295_image2_1.jpeg,0
67618680c8f102382c84772c,울산조선해양축제,울산광역시 동구 해수욕장10길,7,3333,20240719,20240721,1049327,129.4300445069,35.4953000321,http://tong.visitkorea.or.kr/cms/resource/30/3115930_image2_1.jpg,0
67618680c8f102382c84772f,울산쇠부리축제,울산광역시 북구 산업로 1010 (연암동),7,2002,20240510,20240512,538458,129.3601620068,35.5831471743,http://tong.visitkorea.or.kr/cms/resource/65/3109165_image2_1.jpg,0
67618680c8f102382c847732,울산옹기축제,울산광역시 울주군 온양읍 외고산3길 36,7,500,20240504,20240506,506774,129.2795426459,35.4351011832,http://tong.visitkorea.or.kr/cms/resource/32/3310532_image2_1.jpg,0
67618680c8f102382c847735,울주 간절곶 해맞이 축제,울산광역시 울주군 서생면 간절곶해안길 189,7,500,20241231,20250101,141375,129.3598710555,35.3610443336,http://tong.visitkorea.or.kr/cms/resource/87/3057487_image2_1.JPG,0
67618680c8f102382c847738,2023 제 2회 울산 동구 염포산 전국마라톤대회,울산광역시 동구 봉수로 507 현대스포츠클럽,7,3333,20231015,20231015,2998158,129.4235219184,35.5283906367,,0
676186b0b8f31b9aa9d3225a,베어트리파크 크리스마스 판타지,세종특별자치시 전동면 신송로 217,8,1,20241123,20250202,3432899,127.2101554814,36.6728227784,http://tong.visitkorea.or.kr/cms/resource/93/3432893_image2_1.jpg,0
676186b0b8f31b9aa9d3225d,예울림 페스티벌,세종특별자치시 다솜3로 66 (어진동),8,1,20241113,20241114,3410018,127.2688382303,36.5010685337,http://tong.visitkorea.or.kr/cms/resource/34/3428334_image2_1.jpg,0
676186b0b8f31b9aa9d32260,2024 JOCHIWON FILM ROMANCE,세종특별자치시 조치원읍 평리,8,1,20241019,20241020,3391958,127.3005158320,36.6069486170,http://tong.visitkorea.or.kr/cms/resource/54/3391954_image2_1.jpg,0
676186b0b8f31b9aa9d32263,세종자원순환축제,세종특별자치시 다솜로 216 (세종동),8,1,20240928,20240928,3371548,127.2701992755,36.4989993515,http://tong.visitkorea.or.kr/cms/resource/19/3371519_image2_1.jpg,0
676186b0b8f31b9aa9d32266,베어트리파크 SUMMER FESTIVAL,세종특별자치시 전동면 신송로 217,8,1,20240706,20240825,3331446,127.2101554814,36.6728227784,http://tong.visitkorea.or.kr/cms/resource/10/3331410_image2_1.png,0
676186b0b8f31b9aa9d32269,세종단오제,세종특별자치시 다솜로 216 (세종동),8,1,20240608,20240608,3305155,127.2701992755,36.4989993515,http://tong.visitkorea.or.kr/cms/resource/46/3305146_image2_1.png,0
676186b0b8f31b9aa9d3226c,전통시장 청년상인 축제,세종특별자치시 중앙공원로 60 (세종동),8,1,20240605,20240607,3304907,127.2701689309,36.4913335625,http://tong.visitkorea.or.kr/cms/resource/34/3304834_image2_1.jpg,0
676186b0b8f31b9aa9d3226f,2024 세종컬처로드,세종특별자치시 한누리대로 2130 (보람동),8,1,20240511,20241102,3300252,127.2890564316,36.4801046288,http://tong.visitkorea.or.kr/cms/resource/50/3300250_image2_1.JPG,0
676186b0b8f31b9aa9d32272,세종낙화축제,세종특별자치시 중앙공원로 60 (세종동),8,1,20240512,20240512,3300114,127.2701689309,36.4913335625,http://tong.visitkorea.or.kr/cms/resource/63/3300063_image2_1.jpg,0
676186b0b8f31b9aa9d32275,세종시 빛 축제,세종특별자치시 보람동,8,1,20241213,20250115,3076955,127.2918422185,36.4828515855,http://tong.visitkorea.or.kr/cms/resource/52/3076952_image2_1.jpg,0
676186b0b8f31b9aa9d32278,2024 국립세종수목원 야간개장 ‘특별한 夜행’,세종특별자치시  수목원로 136 국립세종수목원,8,1,20240518,20241012,2993903,127.2857090051,36.4986579981,http://tong.visitkorea.or.kr/cms/resource/87/3308587_image2_1.JPG,0
676186b0b8f31b9aa9d3227b,제 24회 연기대첩제,세종특별자치시 연서면 용암리,8,1,20240504,20240504,2986345,127.2275170257,36.5998481351,http://tong.visitkorea.or.kr/cms/resource/92/3115692_image2_1.jpg,0
676186b0b8f31b9aa9d3227e,금강청소년축제,세종특별자치시  시청대로 147,8,1,20240907,20240907,2935214,127.2875176644,36.4807128659,http://tong.visitkorea.or.kr/cms/resource/53/3423953_image2_1.jpg,0
676186b0b8f31b9aa9d32281,베어트리파크 단풍축제,세종특별자치시  신송로 217 베어트리파크,8,1,20241019,20241110,2865065,127.2101554814,36.6728227784,http://tong.visitkorea.or.kr/cms/resource/17/3380117_image2_1.jpg,0
676186b0b8f31b9aa9d32284,베어트리파크 철쭉제 '봄과 철쭉',세종특별자치시  신송로 217 베어트리파크,8,1,20240413,20240506,2650445,127.2101554814,36.6728227784,http://tong.visitkorea.or.kr/cms/resource/49/2954849_image2_1.jpg,0
676186b0b8f31b9aa9d32287,세종축제,세종특별자치시  호수공원길 155,8,1,20241009,20241012,1849007,127.2750155705,36.4967663593,http://tong.visitkorea.or.kr/cms/resource/38/3389438_image2_1.JPG,0
676186d485292d238e7762d2,2025 선양맨몸마라톤,대전광역시 유성구 대덕대로 480 (도룡동),3,4,20250101,20250101,3420072,127.3802705364,36.3759931713,http://tong.visitkorea.or.kr/cms/resource/16/3419516_image2_1.jpg,0
676186d485292d238e7762d5,G아티언스 2024 커넥팅 위크,대전광역시 유성구 엑스포로 107 (도룡동),3,4,20241202,20241202,3395442,127.3916945410,36.3750212633,http://tong.visitkorea.or.kr/cms/resource/17/3414617_image2_1.jpg,0
676186d485292d238e7762d8,대덕힐링뮤직콘서트,대전광역시 대덕구 동춘당로 80 (송촌동),3,3004,20241012,20241012,3363436,127.4412987135,36.3648816382,http://tong.visitkorea.or.kr/cms/resource/32/3363432_image2_1.jpg,0
676186d485292d238e7762db,테미 별빛산책,대전광역시 중구 보문로205번길 13 (대흥동),3,3005,20240802,20240803,3337273,127.4230876502,36.3207891354,http://tong.visitkorea.or.kr/cms/resource/65/3337265_image2_1.jpg,0
676186d485292d238e7762de,문화가 있는 날 청춘마이크 충청권,대전광역시 유성구 유성대로740번길 46 (장대동),3,3002,20240529,20241201,3306590,127.3359221723,36.3595553767,http://tong.visitkorea.or.kr/cms/resource/03/3306303_image2_1.jpg,0
676186d485292d238e7762e1,2024 전국 퍼레이드 경연대회,대전광역시 동구 중앙로 215 (정동),3,3000,20240812,20240814,3302633,127.4335697547,36.3315408703,http://tong.visitkorea.or.kr/cms/resource/32/3302632_image2_1.jpg,0
676186d485292d238e7762e4,대전시민천문대 별축제,대전광역시 유성구 신성동 7-13 대전시민천문대,3,4,20240504,20240505,3114341,127.3536783175,36.3816670501,http://tong.visitkorea.or.kr/cms/resource/38/3114338_image2_1.jpg,0
676186d485292d238e7762e7,대전 동구동락 축제,대전광역시 동구 철갑2길 2 (소제동),3,3000,20241004,20241006,3113001,127.4374054282,36.3350238727,http://tong.visitkorea.or.kr/cms/resource/28/3112228_image2_1.jpg,0
676186d485292d238e7762ea,제9회 세계과학문화포럼,대전광역시 유성구 엑스포로 107 (도룡동),3,4,20241018,20241019,3006334,127.3916945410,36.3750212633,http://tong.visitkorea.or.kr/cms/resource/54/3334254_image2_1.png,0
676186d485292d238e7762ed,누들대전페스티벌,대전광역시 중구 문화동,3,3005,20241003,20241005,2995190,127.4112359119,36.3215193968,http://tong.visitkorea.or.kr/cms/resource/74/3370374_image2_1.jpeg,0
676186d485292d238e7762f0,내인생의 한방축제,대전광역시 동구 태전로 1 (중동),3,3000,20240809,20240816,2994352,127.4311616537,36.3309297860,http://tong.visitkorea.or.kr/cms/resource/40/3348540_image2_1.jpg,0
676186d485292d238e7762f3,도시캠핑대전,대전광역시 유성구 대덕대로 480 (도룡동),3,4,20240606,20240609,2991731,127.3802705364,36.3759931713,http://tong.visitkorea.or.kr/cms/resource/37/3112137_image2_1.jpg,0
676186d485292d238e7762f6,대전 0시 축제,대전광역시 중구 중앙로 148,3,3005,20240809,20240817,2990597,127.4263982574,36.3284549844,http://tong.visitkorea.or.kr/cms/resource/17/3300617_image2_1.jpg,0
676186d485292d238e7762f9,비어위크&특이하누,대전광역시 유성구 대덕대로 480 (도룡동),3,4,20240514,20240602,2989543,127.3802705364,36.3759931713,http://tong.visitkorea.or.kr/cms/resource/71/3301171_image2_1.jpg,0
676186d485292d238e7762fc,"테미봄축제 ""테미와 봄""",대전광역시 중구 보문로205번길 13 (대흥동),3,3005,20240330,20240331,2952535,127.4230876502,36.3207891354,http://tong.visitkorea.or.kr/cms/resource/26/2952526_image2_1.png,0
676186d485292d238e7762ff,대한민국 과학축제,대전광역시 서구 둔산대로 169 (만년동),3,3003,20240425,20240428,2952027,127.3879840082,36.3659250159,http://tong.visitkorea.or.kr/cms/resource/23/2952023_image2_1.jpg,0
676186d485292d238e776302,유성온천 크리스마스 축제,대전광역시 유성구 계룡로123번길 52 (봉명동),3,4,20241206,20241208,2915307,127.3453047821,36.3552810320,http://tong.visitkorea.or.kr/cms/resource/02/3417802_image2_1.jpg,0
676186d485292d238e776305,대전한우숯불구이축제,대전광역시 유성구 유성대로 26-37 (원내동),3,3002,20241001,20241006,2867330,127.3248386471,36.3005619285,http://tong.visitkorea.or.kr/cms/resource/09/3112409_image2_1.jpg,0
